ORGANIZING NEIGHBORHOODS FOR EQUALITY NORTHSIDE|4648 N RACINE AVE CHICAGO IL 60640-4906||True|2016|2015|776057|916277|665417|91474|517548|256476
ROBERT AND MAYARI PRITZKER FAMILY FOUNDATION|1 N FRANKLIN ST STE 2420 CHICAGO IL 60606-3435|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|430670|971579|6082688|0|98695|27794
SAFER FOUNDATION|571 W JACKSON BLVD CHICAGO IL 60661-5701|Rehabilitation Services for Offenders Crime Legal-Related|True|2016|2015|23228382|23415576|11104749|4952241|20397632|2497747
REGENSTEIN FOUNDATION|225 W WACKER DR STE 1500 CHICAGO IL 60606-1235||True|2015|2014|6939100|11661273|78318790|25451792|0|823115
RUTH TAYLOR AWARD FUND 66-1119200|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014|16545|9614|270319|0|0|0
R L ZUHLKE CHARITABLE TR P60324004|10 S DEARBORN CHICAGO IL 60603-2300|Named Trusts/Foundations N.E.C. Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014|1819228|1883815|29513380|0|0|0
ROMANIAN CULTURAL CENTER|3715 W GIDDINGS CHICAGO IL 60625-7268|Cultural Ethnic Awareness Arts Culture and Humanities|True|2015|2015|11033|13911|2615|0|0|0
RIVER PARK ADVISORY COUNCIL|5100 N FRANCISCO AVE CHICAGO IL 60625-3612|Human Service Organizations - Multipurpose Human Services — Multipurpose and Other|False|2008|||||||
RAWLEY FOUNDATION P65070008|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|1168427|625027|7831386|0|600000|0
ROBERT H HILDERBRAND JR FUND|230 W MONROE ST STE 320 CHICAGO IL 60606-4705||False|2010|||||||
RAYMOND H BARROWS & ANNA S BARROWS MEM TR JOHNSON SARAH J MEM CHURCH|10 S DEARBORN ST STE FL 21 CHICAGO IL 60603-2300||True|2016|2014|20685|15211|222303|0|0|0
ROTHMAN CHARITABLE TRUST|135 S LASALLE ST 2810 CHICAGO IL 60603-4145||True|2016|2014|29119|15225|346163|0|5380|2
ROTARY/ONE FOUNDATION INC|65 W JACKSON BLVD CHICAGO IL 60604-3598|Community Service Clubs Community Improvement Capacity Building|True|2015|2015|413770|288245|2888260|29366|163784|0
REASON TO GIVE|2701 W THOMAS ST CHICAGO IL 60622-3447|Community Neighborhood Development Improvement (General) Community Improvement Capacity Building|True|2015|2015|47962|47328|13572|1385|47962|0
REACH OUT COMMUNITY CENTER NFP|1550 S BLUE ISLAND AVE UNIT 1203 CHICAGO IL 60608-2940|Youth Centers Clubs Multipurpose Youth Development|True|2015|2015|127382|70359|307420|182485|131828|0
RUTH RAGON PIER CHARITABLE TRUST 8300089300|10 S DEARBORN CHICAGO IL 60603-2300|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|108771|90118|1335338|0|0|0
RICHARD J CONVISER FOUNDATION|1518 N DEARBORN ST NO 250 CHICAGO IL 60610-1402|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|100000|7128|120151|1|100000|0
R D BROWN 0435260 TR UW|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2015|2014|135027|124869|1832919|0|0|0
RAY A & KATHRYN A ECKSTEIN BENEDICTINE SISTERS CHAR TR 122000 ECKSTEIN RAY A ETAL TTEE|7430 N RIDGE BLVD CHICAGO IL 60645-1913|Named Trusts/Foundations N.E.C. Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2015|101723|78044|311642|0|0|85968
REFORMED CHURCH TRUST 01-18549 NORTHERN TRUST CO|PO BOX 803878 CHICAGO IL 60680-3878||True|2016|||||||
RE SOURCE GLOBAL|2705 S ARCHER AVE 2/F CHICAGO IL 60608-5914|Christian Religion-Related Spiritual Development|True|2015|2015|713409|683029|125457|3199|600142|109646
RASKIN FOUNDATION|219 E LAKE SHORE DR APT 12CD CHICAGO IL 60611-1356|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2015|2014|6|39210|25731|1|0|0
RICHARD S PAGE TR R60780005|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014|35864|25159|457578|0|0|0
RINCON FAMILY SERVICES|3809 W GRAND AVE CHICAGO IL 60651-2004|Alcohol Drug and Substance Abuse Dependency Prevention and Treatment Mental Health Crisis Intervention|True|2016|2015|4619315|5010172|1519184|407474|3494809|1081038
RABBANUT NFP|29 E MADISON ST STE 1818 CHICAGO IL 60602-4853|Religion Related Spiritual Development N.E.C.|True|2016|2015|93426|48934|81876|0|0|93426
SALVATION ARMY TRUST P-07560-00-9|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014|227614|99769|2211017|0|0|0
SALT OF THE EARTH DEVELOPMENT GROUP NFP|9256 S LAFAYETTE AVE CHICAGO IL 60620-1406|Public Housing Facilities Housing Shelter|False|2010|||||||
RED CLAY DANCE COMPANY INC RED CLAY DANCE COMPANY|1507 E 53RD ST 905 CHICAGO IL 60615-4573||True|2016|2015|159805|150951|717|0|90670|68373
RENATE HOFMANN ARTICLE 3 CHARITABLE TRUST 1874860|10 S DEARBORN CHICAGO IL 60603-2300|Art Museums Arts Culture and Humanities|True|2016|2014|182329|221074|3060284|0|4000|0
RECOVERING COMMUNITIES OF STEP AHEAD STEP AHEAD|PO BOX 408637 CHICAGO IL 60640-0016|Alcohol Drug Abuse Treatment Only Mental Health Crisis Intervention|True|2015|2015|498071|460037|55289|936|34549|463522
REIBLY CHARITABLE FOUNDATION|111 W MONROE 16W CHICAGO IL 60603-4096||True|2016|2014|41715|66084|940170|0|0|0
RIVER NORTH DANCE COMPANY|1016 N DEARBORN ST CHICAGO IL 60610-2804|Dance Arts Culture and Humanities|True|2015|2015|1304875|1375013|64499|321377|514077|644022
RCRC SHOWHOUSE NFP|118 E ERIE CHICAGO IL 60611|Fund Raising and/or Fund Distribution Arts Culture and Humanities|False|2012|2012|105535|104178|1357|0|134500|0
RAINIER 5 INC|200 E RANDOLPH CHICAGO IL 60601-6436|Real Estate Organizations Community Improvement Capacity Building|False|2008|||||||
REAL MEN CHARITIES INC|7417 S BENNETT AVE CHICAGO IL 60649-3617|Fund Raising and/or Fund Distribution Philanthropy Voluntarism and Grantmaking Foundations|False|2014|2014|117500|152970|15000|0|0|117500
REFUGEEONE|4753 N BROADWAY ST STE 401 CHICAGO IL 60640-4981|Christian Religion-Related Spiritual Development|True|2016|2015|3211079|3078899|726523|30278|2794339|211046
RENAISSANCE SOCIETY AT THE UNIVERSITY OF CHICAGO|5811 S ELLIS AVE CHICAGO IL 60637-1404|Museum Museum Activities Arts Culture and Humanities|True|2016|2015|1452002|1404837|5229553|39865|1148957|219379
SALEM BAPTIST CHURCH OF CHICAGO|10909 S COTTAGE GROVE AVE CHICAGO IL 60628-3812|Protestant Religion-Related Spiritual Development|False|2007|||||||
QUARTER CENTURY CLUB SCHOLARSHIP|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2016|2014|41876|1802|685160|0|0|0
RICHARD NORDSTROM CHARITABLE TR|10 S DEARBORN IL-1-0017 CHICAGO IL 60603-2300||True|2015|||||||
ROGERS PARK COMMUNITY COUNCIL|1530 W MORSE AVE CHICAGO IL 60626-3307|Community Neighborhood Development Improvement (General) Community Improvement Capacity Building|True|2016|2015|459642|426950|167671|14256|407613|0
SAFE HUMANE SAFE HUMANE CHICAGO|PO BOX 7342 CHICAGO IL 60680-7342|Animal Protection and Welfare Animal-Related|True|2015|2015|319047|282544|85504|8757|319047|0
SAMUEL K NESTER TRUST|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014|18807|17563|256168|0|0|0
RIVER NORTH ASSOCIATION LTD|101 W GRAND AVE STE 675 CHICAGO IL 60654-8743||True|2015|2015|341884|369406|156095|157743|244711|96036
ROOSEVELT UNIVERSITY DEVELOPMENT CORPORATION|430 S MICHIGAN AVE CHICAGO IL 60605-1315|Single Organization Support Educational Institutions and Related Activities|True|2015|2015|231233|656240|23509545|15055142|0|231216
REAL ESTATE EXECUTIVE COUNCIL INC QUINTIN PRIMO|875 N MICHIGAN AVE STE 3430 CHICAGO IL 60611-1958|Promotion of Business Community Improvement Capacity Building|True|2015|2015|207619|188676|337380|25095|190000|13250
ROGERS PARK ALANO CLUB|7033 N CLARK ST CHICAGO IL 60626-2405||True|2016|2015|25011|28222|26110|0|15|24359
ROBERT AND BRIDGET LEVY FAMILY FOUNDATION ROBERT S LEVY ET AL TTEE|232 E WALTON PL STE 6E CHICAGO IL 60611|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|False|2014|2012|1||1|0|0|0
RANDOLPH LEWISOHN FUND 0890760|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2015|2014|97484|81818|1121618|0|0|0
ROGER AND NANCY MCCABE FOUNDATION|PO BOX 803878 CHICAGO IL 60680-3878|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014|696457|441976|9257628|10000|51269|0
RICHARD AND JUDITH STERN FAMILY FOUNDATION|676 N MICHIGAN AVE STE 3600 CHICAGO IL 60611-2832|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014|14|29857|912468|0|0|14
RALD INSTITUTE|7517 S MERRILL AVE CHICAGO IL 60649-3226|Remedial Reading Reading Encouragement Educational Institutions and Related Activities|False|2014|2014|31384|6165|63775|0|11715|0
RUSSELL W MARSDEN EDUCATIONAL TRUST 06-508532|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014|6299|5398|59025|0|0|0
RIVENDELL THEATRE ENSEMBLE|5775 N RIDGE NO 1 CHICAGO IL 60660-3443|Theater Arts Culture and Humanities|True|2015|2015|200057|192851|43998|7613|153898|29551
ROSSETTER FOUNDATION|333 W WACKER DR STE 1700 CHICAGO IL 60606-1247||True|2015|2014|186836|192253|1476795|1|0|7276
ROBSON FAMILY FOUNDATION|1 N WACKER DR STE 4400 CHICAGO IL 60606-2841|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|False|2014|2014|2673|399|122717|1|0|1
RUTH PAGE FOUNDATION|1016 N DEARBORN ST CHICAGO IL 60610-2804||True|2015|||||||
ROBERT J & LORETTA W COONEY FAMILY FOUNDATION|120 N LASALLE ST STE 30 CHICAGO IL 60602-2492|Corporate Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|597374|1033493|6020837|0|0|4635
SAN ANTONIO CHILDREN CENTER|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2013|62199|25900|983032|0|0|0
RICHARD & THERESA SMITH MEMORIAL FUND|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2015|2014|79882|37124|1071101|0|0|0
RUTH BARTSCH MEMORIAL TR RICHARD V W TTEE|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014|726991|606283|8193750|0|0|0
RYAN BUILDING OFFICES SDCO INC|222 SOUTH RIVERSIDE PLAZA 26TH FLR CHICAGO IL 60606-5808|Real Estate Organizations Community Improvement Capacity Building|True|2015|2015|2355734|1005226|22666878|865663|0|2355734
REV FATHER JOSEPH FINAN MISSIONS CHARITY TR|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014|66307|65990|1056753|0|0|0
REDTWIST THEATRE|1044 W BRYN MAWR AVE CHICAGO IL 60660-4630|Theater Arts Culture and Humanities|True|2015|2015|168503|133167|12409|61383|56237|112266
RUSSELL AND FRIEDA DEYONG FOUNDATION|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014|13574|10740|186136|0|0|0
ROYAL E ROSTENBACH FOUNDATION ROSTENBACH ROYAL & MARGARET B TTEES|PO BOX 803878 CHICAGO IL 60680-3878|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2015|119449|185174|3543997|0|0|0
RANCHO HILLS APARTMENTS INC|222 SOUTH RIVERSIDE PLAZA 26TH FLR CHICAGO IL 60606-5808|Real Estate Organizations Community Improvement Capacity Building|True|2015|2015|2543396|1692062|29466724|11690292|0|2543396
REFUGEES THRIVE INTERNATIONAL|2511 W CULLOM AVE APT 2 CHICAGO IL 60618-1501|International Relief International Foreign Affairs and National Security|True|2015|2015|5185|1710|3475|0|5185|0
R S AFRICA SPECIAL NFP|1133 E 83RD ST UNIT 124 CHICAGO IL 60619-6426|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|False|2014|2014|-1200|3781|2331|0|581|0
SACRED LEARNING NFP|5900 N KILPATRICK AVE CHICAGO IL 60646-5824|Islamic Religion-Related Spiritual Development|True|2015|2015|3623874|81871|5159332|56404|3575922|50640
REACH LEADERSHIP PROGRAM FOR GIRLS|PO BOX 1575 CHICAGO IL 60690-1575|Youth Development Programs Other Youth Development|False|2012|2012|2500||0|0|2500|0
REBUILDING TOGETHER METRO CHICAGO|35 W WACKER 5TH FLOOR CHICAGO IL 60601-1765|Housing Development Construction Management Housing Shelter|True|2015|2015|770069|749523|665126|77236|769515|0
ROSALIE K MUGELE MEMORIAL TRUST 02-39151|PO BOX 803878 CHICAGO IL 60680-3878||True|2016|2014|131669|124435|1930179|0|0|0
ROZELLA HINTON SCHOLARSHIP TR UW 2820038000 JP MORGAN CHASE BANK TAX SECTION|10 S DEARBORN IL1-0117 CHICAGO IL 60603|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|False|2013|2012|1472|6331|94816|0|0|0
REBECCA LYNN CUTLER LEGACY OF LIFE FOUNDATION|600 N LAKE SHORE DR APT 512 CHICAGO IL 60611-3001|Named Trusts/Foundations N.E.C. Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2015|63095|55803|114947|0|13569|0
RING FAMILY FOUNDATION|30 SOUTH WELLS STREET NO 4049 CHICAGO IL 60606-5054|Single Organization Support Human Services — Multipurpose and Other|True|2015|2015|65604|38006|1295330|10600|0|0
RED DOOR ANIMAL SHELTER|2410 WEST LUNT AVENUE CHICAGO IL 60645-4662|Animal Protection and Welfare Animal-Related|True|2015|2015|486040|402075|615377|13218|352164|79686
RICHARD J MASSEY FOUNDATION FOR ARTS AND SCIENCES MASSEY RICHARD J TTEE|190 S LASALLE ST STE 1700 CHICAGO IL 60603-3496|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|29771|455836|1960305|0|31|0
SAMARITAS INC|1359 W WASHINGTON BLVD CHICAGO IL 60607-1905||True|2015|2015|499352|562190|5841004|3124011|0|498876
ROBERT ROBINSON TRUST FOR SILVER KEY SENIOR SERVICES|10 S DEARBORN CHICAGO IL 60603-2300|Philanthropy Voluntarism and Grantmaking Foundations N.E.C.|True|2016|2014|21750|14161|182836|0|0|0
REAL ESTATE FINANCE FORUM|PO BOX A3289 CHICAGO IL 60690-3289|Mutual/Membership Benefit Organizations Other N.E.C.|True|2015|2015|110021|156084|85155|0|97106|0
RUSSELL MCAFEE MINISTRIES INC RUSSELL MCAFEE MINISTRIES|1448 EAST 52ND STREET CHICAGO IL 60615|Christian Religion-Related Spiritual Development|False|2011|2011|0||0|0|0|0
RESIDENTS DEVELOPMENT CORPORATION|1354 S MORGAN STREET CHICAGO IL 60608-1630||True|2015|2015|820517|100726|679807|37013|0|42756
RUSH UNIVERSITY MEDICAL CENTER PROFESSIONAL LIABILITY LOSS TRUST INSURANCE CLAIMS RESERVE FUND|1700 W VAN BUREN ST STE 265 CHICAGO IL 60612-3228||True|2015|2015|44442298|35162663|121787170|0|38535500|0
SALISBURY FOUNDATION|1540 N LAKE SHORE DR CHICAGO IL 60610-6684|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2015|69438|53653|349529|0|24759|2
ROBERT F & EVA H DIRKES FUND|10 S DEARBORN CHICAGO IL 60603|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|10738|3290|60473|0|0|0
ROYAL CHARITABLE FOUNDATION|9226 S COMMERCIAL AVE CHICAGO IL 60617-4508|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014|11|11024|305098|0|0|11
RIVER CITY COMMUNITY DEVELOPMENT CENTER|3709 W GRAND AVENUE CHICAGO IL 60651-0000|Human Service Organizations - Multipurpose Human Services — Multipurpose and Other|True|2015|2015|75971|25665|51306|1000|72271|3700
RICHARD J AND LINDA J SIERACKI FOUNDATION|600 N LAKE SHORE DR CHICAGO IL 60611-5061||True|2015|2014|1009799|22000|987799|1|1009799|0
QUINN COMMUNITY SERVICES ALLIANCE OF CHICAGO|2401 S WABASH AVE CHICAGO IL 60616-2306|Community Coalitions Community Improvement Capacity Building|True|2016|2016|24932|38698|66846|0|24912|0
RESOLUTION SYSTEMS INSTITUTE COURT ADR SERVICES NFP|11 E ADAMS ST STE 500 CHICAGO IL 60603-6334|Human Service Organizations - Multipurpose Human Services — Multipurpose and Other|True|2015|2015|628506|560231|829409|484848|627479|0
ROCKAMORE FELLOWSHIP INC RESOURCE & INFORMATION CENTER|1443 W 99TH ST CHICAGO IL 60643-1369|Family Services Human Services — Multipurpose and Other|False|2013|2013|0||1|0|0|0
SAFE FAMILIES FOR CHILDREN ALLIANCE|4839 W IRVING PARK RD CHICAGO IL 60641-2719|Children's Youth Services Human Services — Multipurpose and Other|True|2016|2016|364712|277433|359507|238610|212973|151739
ROBERTA C LINDSAY SCHOOL SCHOLARSHIP TRUST|10 S DEARBORN CHICAGO IL 60603|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|False|2014|2013|1404|8616|77763|0|0|0
ROBERT S MELLS SCHOLARSHIP FUND 6846210200|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2015|2014|29867|22230|310284|0|0|0
SACRAMENTO ELDERLY HOUSING CORPORATION|325 N WELLS 8TH FLOOR CHICAGO IL 60654-7023|Senior Citizens' Housing/Retirement Communities Housing Shelter|True|2016|2015|397689|509170|3476606|5078645|0|394518
RAVENSWOOD COMMUNITY DAYCARE INC|DAY CARE INC 4908N DAMEN CHICAGO IL 60625-0000|Child Day Care Human Services — Multipurpose and Other|True|2015|2015|711462|721532|71482|179448|79178|629186
ROBERT EFROYMSON TRUST FOR PLANNED PARENTHOOD & THE INDIANAPOLIS FDN|10 S DEARBORN CHICAGO IL 60603|Fund Raising and/or Fund Distribution Health — General and Rehabilitative|True|2016|2015|15167|54321|57960|0|0|0
ROSELAND COMMUNITY HOSPITAL|45 W 111TH ST CHICAGO IL 60628-4200|Hospital General Health — General and Rehabilitative|True|2015|2015|48982049|46876205|23591920|20629176|964678|38121678
ROBERT CARLETON FUND 10001776|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014|169736|107514|2545794|0|0|0
RAYMOND B AND GENEVIEVE CULWELL FOUNDATION R & G CULWELL TUA FOUNDATION|135 S LASALLE ST CHICAGO IL 60603-4177|Single Organization Support Educational Institutions and Related Activities|True|2016|2014|120794|88780|1482675|0|0|0
SANKOFA SAFE CHILD INC|4041 W ROOSEVELT RD CHICAGO IL 60624-3970|Family Services Human Services — Multipurpose and Other|True|2016|2015|286238|344585|118220|23783|286238|0
SEARCH INC|1925 N CLYBOURN AVE STE 200 CHICAGO IL 60614-7380||True|2015|2015|19191594|18513220|25119081|14678701|360701|18809439
SIGMA ALPHA EPSILON FRATERNITY ILLNOIS DELTA PI CHAPTER|1809 W PATTERSON AVE CHICAGO IL 60613-3521||False|2014|2014|300||300|0|0|0
SARAH DUDUIT SNYDER MEMORIAL FUND 12221883|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2015|25992|30282|643482|0|0|0
SAWYER GARDENS INC|1215 S SAWYER AVE CHICAGO IL 60623-1766|Housing Development Construction Management Housing Shelter|True|2016|2015|383157|504405|2692551|243872|380146|2934
SFERS REAL ESTATE CORP TT|222 SOUTH RIVERSIDE PLAZA 26TH FL CHICAGO IL 60606-5808|Real Estate Organizations Community Improvement Capacity Building|True|2015|2015|1469991|1745996|14273567|9459972|0|1469991
SERRA INTERNATIONAL 1062 DIOCESE OF BILOXI|65 E WACKER PL STE 802 CHICAGO IL 60601|Christian Religion-Related Spiritual Development|False|2011|2011|77||0|0|77|0
SCHULTZ FAMILY FOUNDATION|350 N LASALLE ST STE 110 CHICAGO IL 60654-5126|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2013|1700|1722|192|0|1700|0
SAVING OUR SEEDS SOS|1060 E 41ST STREET CHICAGO IL 60653-5200|Children's Youth Services Human Services — Multipurpose and Other|False|2009|||||||
SEELEY FOUNDATION|PO BOX 803878 CHICAGO IL 60680-3878||True|2015|2014|815457|735909|13537662|0|0|0
SDCO 5200 PATRICK HENRY DRIVE INC|222 SOUTH RIVERSIDE PLAZA 26TH FLR CHICAGO IL 60606-5808|Real Estate Organizations Community Improvement Capacity Building|True|2015|2015|2131354|1907451|31215622|12050286|0|2131354
SICKLE CELL DISEASE ASSOCIATION OF ILLINOIS|8100 S WESTERN AVE CHICAGO IL 60620-5937||True|2015|2015|513519|550763|28878|13442|513517|0
SHIMER COLLEGE|3424 S STATE ST FL 2 CHICAGO IL 60616-5000|Undergraduate College (4-year) Educational Institutions and Related Activities|True|2016|2015|3856553|3847794|6194680|1604677|1160674|2685019
SARAH BEARDSLEY FBO BRIDGEPORT HOSPITAL|10 S DEARBORN ILI 0117 CHICAGO IL 60603-0000||True|2016|2014|19380|16446|307855|0|0|0
SEBASTIAN D LAWRENCE TR UW FBO THE JOSEPH LAWRENCE FREE PUBLIC HOSP|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014|14998|16962|262965|0|0|0
SARAH GASSERT CHARITABLE TRUST 15865-00-2|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2015|121166|95793|1732355|0|0|0
SCOTT AND PENNY ANIXTER FAMILY FOUNDATION|77 E WALTON ST UNIT 21D CHICAGO IL 60611-2297|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|77574|56127|1082904|1|0|6
