name|address|desc|active|latest|info_year|revenue|expense|assets|liabilites|cont_rev|other_rev|coordinates
FIRST NORTHERN CREDIT UNION|230 W MONROE ST STE 2850 CHICAGO IL 60606-4975||True|2015|2015.0|11920069.0|11604627.0|313214061.0|289952253.0|0.0|10270735.0|[41.8809905, -87.6348437902668]
FLOYD R CARLSON CHARITABLE TRUST|10 S DEARBORN CHICAGO IL 60603-2300|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014.0|35104.0|41146.0|612059.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
FINANCIAL MANAGERS SOCIETY INC FINA|100 W MONROE SUITE 1700 CHICAGO IL 60603-1967||True|2015|2015.0|2177775.0|2322018.0|1988012.0|544170.0|0.0|2162742.0|[37.8687886, -122.2592009]
GANG OF TOES|3424 W WRIGHTWOOD AVE CHICAGO IL 60647-1218|Arts Cultural Organizations - Multipurpose Arts Culture and Humanities|False|2010|2010.0|0.0|1354.0|1.0|99.0|0.0|0.0|[37.8687886, -122.2592009]
FLYNN FAMILY FOUNDATION|141 W JACKSON BLVD STE 1700 CHICAGO IL 60604-3001|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2015.0|1350.0|22471.0|30029.0|1.0|1350.0|0.0|[41.8774934, -87.63175787585]
FUJIMA RYU OF CHICAGO NFP|4427 N CLARK ST CHICAGO IL 60640|Dance Arts Culture and Humanities|False|2010|2010.0|29933.0|26978.0|6752.0|0.0|16528.0|13405.0|[37.8687886, -122.2592009]
FRIENDS OF WHITNEY M YOUNG HIGH SCHOOL|211 S LAFLIN ST CHICAGO IL 60607-5305|Remedial Reading Reading Encouragement Educational Institutions and Related Activities|True|2015|2015.0|317414.0|122021.0|225328.0|2231.0|275810.0|0.0|[41.87819205, -87.6631077472198]
FRIENDS OF CHICAGO ANIMAL CARE AND CONTROL INC|PO BOX 4414 CHICAGO IL 60680-4414|Single Organization Support Animal-Related|True|2015|2015.0|198613.0|234780.0|193134.0|0.0|166969.0|15300.0|[37.8687886, -122.2592009]
FIREMENS MUTUAL AID & BENEFIT ASSOCIATION OF THE CITY OF CHICAGO|223 W JACKSON BLVD STE 1114 CHICAGO IL 60606-6900||True|2015|2015.0|800228.0|658367.0|19822370.0|7356851.0|0.0|320029.0|[41.87787015, -87.6347816862719]
FRIENDS OF ONAHAN SCHOOL|6634 W RAVEN ST CHICAGO IL 60631-2503|Parent/Teacher Group Educational Institutions and Related Activities|False|2003||||||||[37.8687886, -122.2592009]
GANZ FOUNDATION|70 W MADISON ST STE 3500 CHICAGO IL 60602|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014.0|1.0||14632.0|0.0|0.0|0.0|[41.88241735, -87.6303575235159]
FRED & IRENE MICHEL CHARIT TUA 5001100 0386490 FRED & IRENE MICHEL CHARIT TUA|135 S LASALLE ST CHICAGO IL 60603-4177|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2015.0|692256.0|491307.0|4871148.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
FRIENDS OF THE EPILEPSY FOUNDATION OF GREATER CHICAGO|17 N STATE ST STE 650 CHICAGO IL 60602-3047||True|2016|2016.0|1540132.0|1557292.0|144298.0|0.0|739851.0|800106.0|[41.8826633, -87.6270109493541]
FRIENDS OF AMIGOS DE BOQUETE|77 WEST WACKER DRIVE CHICAGO IL 60601-1604|Fund Raising and/or Fund Distribution International Foreign Affairs and National Security|False|2013|2013.0|94000.0|37525.0|62452.0|0.0|94000.0|0.0|[37.8687886, -122.2592009]
FUND FOR EUROPEAN SCOUTING PT 16436|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014.0|1412084.0|1415784.0|22179173.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
FRIENDS OF REFUGEES OF EASTERN EUROPE INC|2935 W DEVON AVE CHICAGO IL 60659-1555|Ethnic Immigrant Centers Services Human Services — Multipurpose and Other|True|2015|2015.0|1441170.0|1266572.0|3212279.0|1781614.0|1384027.0|53193.0|[41.9973966914046, -87.7043190352223]
GENERAL CONFERENCE OF GRAND COURTS HEROINES OF JERICHO US PRINCE HALL|8038 S DANTE AVE CHICAGO IL 60619-4621||True|2016|2016.0|68128.0|86041.0|27908.0|0.0|0.0|2611.0|[41.7484593, -87.5896692689947]
FIRE BATTALION CADET ASSOCIATION|PO BOX 6151 CHICAGO IL 60680|Military Veterans' Organizations Public Society Benefit — Multipurpose and Other|False|2014|2014.0|36951.0|36223.0|27484.0|0.0|36951.0|0.0|[37.8687886, -122.2592009]
GEORGE J WILLIAMS CHARITABLE TRUST|135 S LASALLE ST CHICAGO IL 60603-4177||True|2016|2014.0|9590.0|25367.0|419722.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
FRATERNAL ORDER OF POLICE FAMILY AUXILIARY CHICAGO LODGE NUMBER 7|4936 N CALIFORNIA AVE CHICAGO IL 60625-3626|Fraternal Beneficiary Societies (Y41) Mutual/Membership Benefit Organizations Other|True|2016|2016.0|49453.0|53844.0|19859.0|0.0|1000.0|4409.0|[41.97176515, -87.699117773283]
FOSCO FAMILY FOUNDATION|2450 N LAKEVIEW AVE CHICAGO IL 60614-2878|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014.0|33942.0|11407.0|162808.0|1.0|30302.0|3.0|[41.92711065, -87.6393956892156]
FRIENDS OF BELL SCHOOL|3730 N OAKLEY AVE CHICAGO IL 60618-4813|Fund Raising and/or Fund Distribution Educational Institutions and Related Activities|True|2016|2015.0|388266.0|530319.0|813192.0|9178.0|221435.0|0.0|[41.9494983, -87.6865796737523]
FRANCIS J TAYLOR TESTA TRUST|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014.0|18834.0|11568.0|176424.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
FLANAGAN FAMILY FOUNDATION|225 W WASHINGTON ST STE 1120 CHICAGO IL 60606|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2015.0|105072.0|110571.0|6490.0|0.0|105071.0|0.0|[41.8831261449534, -87.6343073693112]
GENERAL DYNAMICS ADVANCED SYSTEMS INC REPRESENTED TRUST|C/O NORTHERN TRUST 50 S LASALLE ST CHICAGO IL 60603-0000|Voluntary Employees Beneficiary Associations (Non-Government) Mutual/Membership Benefit Organizations Other|True|2015|2015.0|1248667.0|248388.0|5432090.0|4151.0|0.0|39072.0|[37.8687886, -122.2592009]
FOREFRONT|208 S LA SALLE ST STE 1540 CHICAGO IL 60604-1242|Philanthropy Charity Voluntarism Promotion General Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2015.0|2885428.0|3160148.0|2174999.0|358431.0|2370246.0|467248.0|[37.8687886, -122.2592009]
FOUNDATION OF THE INTERNATIONAL ASSOCIATION OF THE DEFENSE COUNSEL C-O RICHARD J HAYES|303 W MADISON ST STE 925 CHICAGO IL 60606-3300|Single Organization Support Crime Legal-Related|True|2015|2015.0|158553.0|246370.0|1628864.0|0.0|27515.0|0.0|[41.8815682, -87.6355957]
FRANCIS T HINDELONG MEMORIAL TRUST|10 S DEARBORN CHICAGO IL 60603-2300|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014.0|117745.0|107382.0|191172.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
FRANK LLOYD WRIGHT BUILDING CONSERVANCY|53 W JACKSON BLVD STE 1120 CHICAGO IL 60604-3567|Historical Societies Related Historical Activities Arts Culture and Humanities|True|2015|2015.0|525724.0|422483.0|2443212.0|16945.0|299802.0|208460.0|[41.8775257, -87.62955615]
FUND FOR COMMUNITY DEVELOPMENT AND REVITALIZATION|6340 S DORCHESTER CHICAGO IL 60637-0000|Housing Rehabilitation Housing Shelter|False|2011|2011.0|58739.0|53261.0|2801904.0|107009.0|58620.0|0.0|[37.8687886, -122.2592009]
FRIENDS OF BURR INC|1621 W WABANSIA AVE CHICAGO IL 60622-1439|Single Organization Support Educational Institutions and Related Activities|True|2015|2015.0|61097.0|58828.0|10009.0|0.0|15388.0|0.0|[41.9125210679769, -87.6687137461207]
GEORGE AND BARBARA HANUS FOUNDATION|200 W MADISON ST FL 42 CHICAGO IL 60606-3465||True|2016|2014.0|392255.0|393226.0|239716.0|0.0|392250.0|5.0|[41.8820621, -87.6345023]
GERMANIA WOMANS CLUB|5624 W IRVING PARK RD CHICAGO IL 60634|Women's Service Clubs Community Improvement Capacity Building|False|2012|2012.0|9919.0|9117.0|15378.0|0.0|6999.0|0.0|[37.8687886, -122.2592009]
FOLEY FAMILY FOUNDATION|333 W WACKER DR STE 1700 CHICAGO IL 60606-1247|Public Society Benefit - Multipurpose and Other N.E.C.|True|2015|2014.0|60814.0|3809.0|173983.0|1.0|0.0|5.0|[37.8687886, -122.2592009]
GAYCO PRODUCTIONS|5353 N MAGNOLIA AVE CHICAGO IL 60640-2204|Education N.E.C.|True|2015|2015.0|3719.0|4068.0|2869.0|0.0|2233.0|1486.0|[41.97965725, -87.6609106921297]
FIRST FLOOR THEATER|2237 W RICE ST CHICAGO IL 60622-4858|Theater Arts Culture and Humanities|False|2013|2013.0|24511.0|24676.0|2555.0|681.0|10303.0|14208.0|[37.8687886, -122.2592009]
GATEWAY TO SUCCESS ACADEMY INC NFP|5320 N LOWELL AVE APT 406 CHICAGO IL 60630-1781|Christian Religion-Related Spiritual Development|False|2012|2012.0|0.0||-1300.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
GREAT LAKES ACADEMY INC|8401 S SAGINAW AVE CHICAGO IL 60617-2029|Elementary Secondary Education K - 12 (B29) Educational Institutions and Related Activities|True|2015|2015.0|1894864.0|1782049.0|1692937.0|1144607.0|1879008.0|8945.0|[41.7423031, -87.5597424]
GLORE FUND|208 S LASALLE ST 1460 CHICAGO IL 60604-1266||True|2016|2014.0|268183.0|202892.0|5367643.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
HALES FRANCISCAN HIGH SCHOOL C-O FR CHARLES E PAYNE OFM PHD|4930 S COTTAGE GROVE AVE CHICAGO IL 60615-2616||True|2015|2015.0|1491404.0|2729871.0|9664829.0|18182381.0|671751.0|645583.0|[37.8687886, -122.2592009]
HELEN L WUTHRICH TR FBO ST JOHNS EVANGELICAL & REFORMED CHURCH|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2015|2014.0|6648.0|5754.0|92163.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
HANS FAMILY TRUST 6812015000|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014.0|116837.0|102830.0|1613718.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
GOOD NEWS PARTNERS|1600 W JONQUIL TER CHICAGO IL 60626-1104|Housing Development Construction Management Housing Shelter|True|2015|2015.0|1900041.0|1826973.0|6259017.0|4716406.0|1164834.0|702103.0|[42.0212987, -87.6710666858518]
GREATER SOUTHWEST DEVELOPMENT CORPORATION|2601 W 63RD ST CHICAGO IL 60629-1619|Promotion of Business Community Improvement Capacity Building|True|2015|2015.0|1406950.0|1306243.0|7905028.0|207248.0|528110.0|820960.0|[41.778942, -87.6887309360195]
GRACE COMMUNITY DEVELOPMENT CENTER INC|11801 S SANGAMON ST CHICAGO IL 60643|Community Neighborhood Development Improvement (General) Community Improvement Capacity Building|False|2010|2010.0|1.0||1.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
HEALTHGREEN|47 W POLK ST STE 100-289 CHICAGO IL 60605|Health - General and Rehabilitative N.E.C.|False|2013|2011.0|58050.0|396415.0|850630.0|5735.0|16800.0|41250.0|[37.8687886, -122.2592009]
HAMLIN PARK ASSOCIATION INC|PO BOX 577226 CHICAGO IL 60657-7324|Baseball Softball Recreation Sports Leisure Athletics|True|2015|2015.0|379829.0|403964.0|124813.0|17483.0|10330.0|354002.0|[37.8687886, -122.2592009]
HEARTLAND ALLIANCE INTERNATIONAL LLC|208 SOUTH LASALLE CHICAGO IL 60604-1000|Civil Rights Social Action Advocacy N.E.C.|True|2015|2015.0|14196010.0|13699208.0|4719058.0|1488687.0|14176338.0|0.0|[37.8687886, -122.2592009]
GOULD MEMORIAL REFORMED CHURCH TRUST NECT|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2015|2014.0|6515.0|4262.0|103261.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
GOEDERT SENIOR HOUSING CORPORATION|721 N LA SALLE ST 5TH FLOOR CHICAGO IL 60654-3503||True|2016|2016.0|890628.0|958728.0|9254796.0|1277727.0|0.0|882043.0|[41.8945495, -87.6325739]
GIRLFORWARD|1251 W DEVON AVE CHICAGO IL 60660-1400|Youth Development Programs Other Youth Development|True|2015|2015.0|187375.0|200268.0|60637.0|3125.0|173877.0|0.0|[41.9981284, -87.6667406]
GLOBAL HAND INC|6146 S VERNON AVE CHICAGO IL 60637-2318|Community Service Clubs Community Improvement Capacity Building|False|2009||||||||[37.8687886, -122.2592009]
HELEN MOWRY TRUST 2835081910|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014.0|17433.0|17558.0|242743.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
HENRY SCHUELER 41 & 9 FOUNDATION|6879 N WILDWOOD AVE CHICAGO IL 60646-1333|Fund Raising and/or Fund Distribution Diseases Disorders Medical Disciplines|True|2015|2015.0|110822.0|99767.0|205884.0|0.0|110393.0|0.0|[42.00606675, -87.7739887129851]
HAMILL FAMILY FOUNDATION|200 W MADISON ST STE 3400 CHICAGO IL 60606-3600||True|2015|2014.0|7533156.0|6153095.0|24088671.0|0.0|3807974.0|11.0|[41.8820621, -87.6345023]
HELEN BRACH FOUNDATION|104 S MICHIGAN AVE STE 1310 CHICAGO IL 60603-6114||True|2016|2015.0|18305487.0|8579531.0|100042587.0|0.0|0.0|0.0|[41.8806015, -87.6249618088105]
HABILITATIVE SYSTEMS INCORPORATED|415 S KILPATRICK AVE CHICAGO IL 60644-4923||True|2016|2015.0|7114200.0|7173682.0|1701492.0|3272855.0|6812389.0|0.0|[41.87459005, -87.7423341736953]
HEMATOLOGY ONCOLOGY PHARMACY ASSOCIATION INC|8735 W HIGGINS RD STE 300 CHICAGO IL 60631-2738|Cancer Diseases Disorders Medical Disciplines|True|2015|2015.0|2864737.0|2655338.0|5041469.0|1849525.0|1303358.0|1347827.0|[41.9843704, -87.8225483]
HENRY AND GILDA BUCHBINDER FAMILY FOUNDATION|875 N MICHIGAN AVE 31ST FLOOR CHICAGO IL 60611-1962|Corporate Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014.0|31779.0|638158.0|2105890.0|1.0|0.0|756.0|[41.89891075, -87.623081045535]
GOSTOMSKI FOUNDATION MICHAEL M GOSTOMSKI TTEE|333 W WACKER DR STE 1700 CHICAGO IL 60606-1247|Interfaith Issues Religion-Related Spiritual Development|True|2015|2014.0|373501.0|722642.0|3187267.0|1.0|0.0|1955.0|[37.8687886, -122.2592009]
HEALTHY FAMILIES CHICAGO|2100 S MARSHALL BLVD CHICAGO IL 60623-3679|Family Services Human Services — Multipurpose and Other|True|2015|2015.0|1436304.0|1546904.0|326017.0|92951.0|1436282.0|0.0|[41.85349975, -87.6999260787607]
GILDAS CLUB CHICAGO|537 N WELLS ST CHICAGO IL 60654-7113|Counseling Support Groups Mental Health Crisis Intervention|True|2015|2015.0|1284720.0|1853603.0|1822544.0|93590.0|790163.0|0.0|[41.8919556, -87.6337894388166]
HARRY AND SADIE LASKY FOUNDATION|30 S WACKER DR STE 2600 CHICAGO IL 60606-7512||True|2015|2014.0|950684.0|824947.0|10060938.0|1.0|0.0|0.0|[41.8807615, -87.637379]
GREAT JOY OUTREACH MINISTRIES INCORPORATED|1448 E 87TH ST CHICAGO IL 60619|Christian Religion-Related Spiritual Development|False|2011|2011.0|5000.0|5000.0|500.0|0.0|5000.0|0.0|[37.8687886, -122.2592009]
GUIDA FAMILY FOUNDATION|1335 S PRAIRIE AVE UNIT 2001 CHICAGO IL 60605-3145|Human Services - Multipurpose and Other N.E.C.|True|2015|2014.0|520071.0|250471.0|2388826.0|1.0|100000.0|426.0|[41.8651634968742, -87.6213940607533]
HELPING HAND INCENTIVES|641 W WILLOW ST APT 138 CHICAGO IL 60614-5172|Vocational Training Employment Job-Related|True|2015|2015.0|741507.0|705574.0|392285.0|246009.0|605197.0|0.0|[41.9138017631579, -87.6445657368421]
HEALTHCARE INFORMATION AND MANAGEMENT SYSTEMS SOCIETY SOUTH FLORIDA CHAPTER|33 W MONROE ST STE 1700 CHICAGO IL 60603-5616||True|2016|2016.0|171127.0|153094.0|67873.0|0.0|14178.0|148411.0|[41.88036815, -87.6287922749056]
GOOD COUNSEL CHARITABLE TR|5401 S CORNELL AVE CHICAGO IL 60615-5664|Christian Religion-Related Spiritual Development|True|2016|2015.0|524939.0|228970.0|6741322.0|0.0|0.0|0.0|[41.798009, -87.585369]
HARVEY L MILLER SUPPORTING FOUNDATION|30 SOUTH WELLS STREET NO 4049 CHICAGO IL 60606-5054|Single Organization Support Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2015.0|4521736.0|4058156.0|3466506.0|3001600.0|4172061.0|0.0|[41.881119384239, -87.6339161435425]
GLICKMAN FOUNDATION|30 SOUTH WELLS STREET NO 4049 CHICAGO IL 60606-5054||True|2015|2015.0|268230.0|334606.0|339156.0|194567.0|255866.0|0.0|[41.881119384239, -87.6339161435425]
HEARTLAND INTERNATIONAL|70 E LAKE ST STE 1020 CHICAGO IL 60601|International Development Relief Services International Foreign Affairs and National Security|False|2013|2012.0|569156.0|584255.0|14685.0|617.0|569025.0|0.0|[37.8687886, -122.2592009]
GUARANTEED RATE FOUNDATION NFP|1800 W LARCHMONT AVE STE 2 CHICAGO IL 60613-2448|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2015|2015.0|493951.0|457017.0|933220.0|0.0|493951.0|0.0|[41.95349325, -87.6745351670828]
GRACE EPISCOPAL CHURCH|135 S LASALLE ST CHICAGO IL 60603-4177||True|2016|2015.0|96534.0|86701.0|1364399.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
GORDON STEPHENSON T/W 20516|PO BOX 803878 CHICAGO IL 60680-3878||True|2016|2015.0|169908.0|285659.0|3830231.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
GREEN AND BLUE FOUNDATION|2 N RIVERSIDE PLZ STE 1240 CHICAGO IL 60606-2657|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014.0|40326.0|38215.0|438840.0|1.0|0.0|0.0|[41.88252385, -87.6393046739523]
HAMPER FAMILY FOUNDATION|9956 S DAMEN AVE CHICAGO IL 60643-1802|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014.0|297.0|297.0|1.0|0.0|297.0|0.0|[41.71218485, -87.6725168021731]
GROTHEER MEMORIAL FUND|10 S DEARBORN CHICAGO IL 60603-2300||True|2016|2014.0|28507.0|22341.0|329761.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
HEGEWISCH GIRLS SOFTBALL LEAGUE|13243 S AVENUE L CHICAGO IL 60633-1413|Baseball Softball Recreation Sports Leisure Athletics|True|2015|2015.0|34816.0|34678.0|58245.0|0.0|3160.0|0.0|[41.6542137, -87.5359671804515]
GREEN CHICAGO RESTAURANT COALITION|35 E WACKER DR STE 1200 CHICAGO IL 60601-2109|Natural Resources Conservation and Protection Environmental Quality Protection and Beautification|True|2015|2015.0|46531.0|65942.0|1.0|13705.0|0.0|0.0|[41.8864669, -87.6267442398263]
GOOD SEED MINISTRIES INC|600 W GARFIELD BLVD CHICAGO IL 60609-5214|Protestant Religion-Related Spiritual Development|False|2004||||||||[37.8687886, -122.2592009]
GRACE & HELEN MCILVRIED CHARITABLE TRUST 02-60724|PO BOX 803878 CHICAGO IL 60680-3878||True|2016|2014.0|15362.0|23983.0|324767.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
GRAND ISLAND LODGE|5215 N MOODY AVE CHICAGO IL 60630-1038||True|2016|2016.0|145700.0|159045.0|230114.0|2777.0|145623.0|0.0|[41.97619035, -87.7820317417322]
HELL IN A HANDBAG PRODUCTIONS|2034 W FARRAGUT AVE CHICAGO IL 60625-1253|Theater Arts Culture and Humanities|True|2016|2016.0|142389.0|125091.0|76039.0|0.0|10283.0|119104.0|[41.97714755, -87.6808382254407]
H M LANDON AND E L SCOTT MEMORIAL FUND 2835016910|10 S DEARBORN ILI-0117 CHICAGO IL 60603-2300||True|2016|2014.0|31921.0|22129.0|393859.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
HAGEDORN FUND|10 S DEARBORN CHICAGO IL 60603-2300||True|2015|2014.0|2828406.0|2689289.0|17343777.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
GRIES FAMILY FOUNDATION|191 N WACKER DR STE 3700 CHICAGO IL 60606-1615|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015||||||||[37.8687886, -122.2592009]
HAROLD C & JACQUELINE F BLADEL FDN INC|PO BOX 803878 CHICAGO IL 60680-3878|Unknown / Unclassified|True|2015|2014.0|167288.0|211868.0|2750805.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
HANS LANZ TR 1632988 CHICAGO TITLE & TRUST CO|135 S LASALLE ST CHICAGO IL 60603-4177||True|2016|2014.0|16332.0|42314.0|604645.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
HAROLD & JEAN HENNING CHARITABLE FOUNDATION|C/O BEN M ROTH 20 S CLARK ST 300 CHICAGO IL 60603-0000||True|2015|2014.0|18354.0|26779.0|360560.0|1.0|0.0|1.0|[41.88126285, -87.6311615]
HEBREW UNIV IN ISRAEL TR UW H SPENADA T-3463|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2015.0|45614.0|57669.0|913541.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
GODFREY JERNIGAN CARE CENTERS|5021 W ERIE ST CHICAGO IL 60644-1605|Personal Social Services Human Services — Multipurpose and Other|False|2009||||||||[37.8687886, -122.2592009]
GOLDEN APPLE FOUNDATION FOR EXCELLENCE IN TEACHING|8 S MICHIGAN AVE STE 700 CHICAGO IL 60603-3463||True|2015|2015.0|8481289.0|8165588.0|6138536.0|660053.0|8384449.0|0.0|[41.8819299, -87.6247089]
GLORIOUS PRODUCTIONS FILMS & SPECIALTIES INC|63 WALLACE CHICAGO IL 60643|Film Video Arts Culture and Humanities|False|2014|2014.0|1.0||1.0|1.0|0.0|0.0|[37.8687886, -122.2592009]
GLENN J HOMAN CHARITABLE TRUST|PO BOX 803878 CHICAGO IL 60680|Fund Raising Organizations That Cross Categories Philanthropy Voluntarism and Grantmaking Foundations|False|2014|2013.0|114681.0|41581.0|1300961.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
GLOBAL MIDWEST ALLIANCE|18 S MICHIGAN AVE STE 1200 CHICAGO IL 60603-3210|Human Service Organizations - Multipurpose Human Services — Multipurpose and Other|True|2015|2015.0|246344.0|258121.0|80918.0|0.0|184005.0|62339.0|[41.8814761, -87.6249508]
HEALING CENTERS UNITED INC|333 W WACKER DR STE 2000 CHICAGO IL 60606-1288|Health - General and Rehabilitative N.E.C.|False|2005||||||||[37.8687886, -122.2592009]
HEALTH & WELFARE TRUST 743 LOCAL|4620 S TRIPP AVE CHICAGO IL 60632-4419||True|2016|2015.0|0.0||0.0|0.0|0.0|0.0|[41.80895325, -87.7301512727993]
HENRY BOOTH HOUSE|2907 S WABASH AVE CHICAGO IL 60616-3389|Child Day Care Human Services — Multipurpose and Other|True|2016|2015.0|7530907.0|7449415.0|2040771.0|907347.0|7477292.0|22701.0|[41.8414183, -87.6247463901189]
GREEN HILL FOUNDATION|100 N LA SALLE ST STE 500 CHICAGO IL 60602-3554|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014.0|40626.0|56665.0|241338.0|0.0|15000.0|0.0|[37.8687886, -122.2592009]
HAROLD AND ROBERTA BARRON CHARITABLE FOUNDATION CO HAROLD S BARRON|180 E PEARSON ST CHICAGO IL 60611|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|False|2013|2012.0|752.0|13420.0|98481.0|0.0|0.0|1.0|[37.8687886, -122.2592009]
HEALTH AND MEDICINE POLICY RESEARCH GROUP|29 E MADISON ST STE 602 CHICAGO IL 60602-4406|Unknown (G00E) Diseases Disorders Medical Disciplines|True|2015|2015.0|1792592.0|1482065.0|1254656.0|278370.0|1771130.0|20974.0|[41.8819548, -87.6266862]
GRIDIRON GREATS ASSISTANCE FUND INC|8770 W BRYN MAWR AVE STE 1300 CHICAGO IL 60631-3557|Emergency Assistance (Food Clothing Cash) Human Services — Multipurpose and Other|True|2015|2015.0|525265.0|470267.0|325009.0|1924.0|480701.0|0.0|[37.8687886, -122.2592009]
