,iyear,imonth,iday,city,latitude,longitude,attacktype1_txt,targtype1_txt,nkill,summary
2098,1994,6,8,Springdale,39.291087,-84.482954,Hostage Taking (Barricade Incident),Business,0.0,"6/8/1994: Two members of the Aryan Republican Army robbed the Society National Bank in Springdale, Ohio, United States.  $11,890 was stolen but the money was attached to a dye pack used by the bank as a security device.  While the robbers were driving away, the dye pack exploded rendering the money useless."
2099,1994,7,19,Jackson,32.29869,-90.180489,Assassination,Journalists & Media,0.0,
2100,1994,7,27,Scott Lake,46.919086,-122.939912,Facility/Infrastructure Attack,Business,0.0,"7/27/1994: Earth First! members claimed responsibility for setting arson to logging equipment at Dave Littlejohn Logging Company near Olympia, Washington in the United States.  The arson destroyed a log loader.  There were no casualties in the incident.  This incident was one in a  series of two; the second arson occurred four days later at the same logging company, damaging more equipment.  Nine days later, both incidents were claimed in a phone call to the contract logging association, stating that the destruction was ""retaliation by the Earth Firsters to protect the planet Earth from loggers."""
2101,1994,7,29,Pensacola,30.420845,-87.217239,Assassination,Abortion Related,2.0,
2102,1994,7,30,Falls Church,38.885490000000004,-77.173624,Facility/Infrastructure Attack,Business,0.0,
2103,1994,7,31,Scott Lake,46.919086,-122.939912,Facility/Infrastructure Attack,Business,0.0,"07/31/1994: Earth First! members claimed responsibility for setting arson to logging equipment at Dave Littlejohn Logging Company near Olympia, Washington in the United States.  The arson caused damage to a log skidder, a bulldozer and two fire prevention trucks .  There were no casualties in the incident.  This incident was one in a  series of two; the first arson occurred four days earlier at the same logging company, damaging more equipment.  Nine days later, both incidents were claimed in a phone call to the contract logging association, stating that the destruction was ""retaliation by the Earth Firsters to protect the planet Earth from loggers."""
2104,1994,8,9,St. Albans,44.81302,-73.083034,Bombing/Explosion,Abortion Related,0.0,"8/9/1994: Helen Virginia Ames placed a bomb outside of the Planned Parenthood of Northern New England in St. Albans, Vermont, United States.  The bomb was discovered by staff at the health care facility before the clinic opened for the day.  The device was safely removed from the scene."
2105,1994,8,10,Brainerd,46.353165000000004,-94.200689,Facility/Infrastructure Attack,Abortion Related,0.0,"8/10/1994: Unknown perpetrators ignited a fire within the Planned Parenthood Brainerd Clinic in Brainerd, Minnesota, United States.  There were no casualties, but the health care facility along with three adjacent businesses were destroyed resulting in $373,000 in damages."
2106,1994,9,5,Miami,25.764367,-80.20152900000001,Facility/Infrastructure Attack,Journalists & Media,0.0,
2107,1994,9,6,Yuba City,39.14076,-121.619399,Facility/Infrastructure Attack,Religious Figures/Institutions,0.0,
2108,1994,9,12,Washington,38.890370000000004,-77.031959,Facility/Infrastructure Attack,Government (General),1.0,
2109,1994,9,21,Overland Park,38.984895,-94.671684,Hostage Taking (Barricade Incident),Business,0.0,"9/21/1994: Two members of the Aryan Republican Army robbed the Boatman's Bank in Overland Park, Kansas, United States.    $13,000 was stolen."
2110,1994,10,5,Madison,43.07295,-89.38669399999999,Bombing/Explosion,Government (General),0.0,
2111,1994,10,9,Redding,40.587515,-122.39293400000001,Facility/Infrastructure Attack,Abortion Related,0.0,"10/9/1994: In a series of related attacks, Richard Thomas Andrews ignited a fire at the Redding Feminist Woman's Health Center in Redding, California, United States.  There were no casualties, but the abortion clinic sustained $4,000 in damages."
2112,1994,10,9,Chico,39.728352,-121.83734799999999,Facility/Infrastructure Attack,Abortion Related,0.0,"10/9/1994: In a series of related attacks, Richard Thomas Andrews ignited a fire at the Planned Parenthood of Shasta-Diablo clinic in Chico California, United States.  There were no casualties, but the abortion clinic sustained $35,000 in damages."
2113,1994,10,11,Kalispell,48.201640000000005,-114.314901,Facility/Infrastructure Attack,Abortion Related,0.0,"10/11/1994:  Richard Thomas Andrews set two fires within the offices of Dr. James Armstrong in Kalispell, Montana, United States.  There were no casualties, but the office sustained an estimated $75,000 in damages.  Dr. Armstrong was the only physician who performed abortions in the area."
2114,1994,10,15,Strong,44.815869,-70.21822900000001,Facility/Infrastructure Attack,Business,0.0,"10/15/1994: Unknown perpetrators torched a skidder belonging to lumberman, David Boynton, off of Foster Hill Road in Franklin County, Maine in the United States. There were no casualties in the incident, but the skidder, which was destroyed in the arson, was valued at $25,000.  Before the skidder had been deliberately set on fire, the filters were removed and strewn around the area."
2115,1994,10,16,Lubbock,33.577858,-101.854814,Armed Assault,Private Citizens & Property,1.0,"10/16/1994:  In a series of three related attacks, Roy Ray Martin, El Trevino Muniga, and Ricky Rivera Muniga lured Melvin Johnson, an African American, to their car in Lubbock, Texas, United States and shot him.  Melvin Johnson died from his wounds.  The perpetrators hoped to incite a race war."
2116,1994,10,16,Lubbock,33.577858,-101.854814,Armed Assault,Private Citizens & Property,0.0,"10/16/1994:  In a series of three related attacks, Roy Ray Martin, El Trevino Muniga, and Ricky Rivera Muniga lured Autry Morgan Vaughn Jr., an African American, to their car in Lubbock, Texas, United States and shot him.  Autry Morgan Vaughn Jr. was wounded in the jaw but survived.  The perpetrators hoped to incite a race war."
2117,1994,10,16,Lubbock,33.577858,-101.854814,Armed Assault,Private Citizens & Property,0.0,"10/16/1994:  In a series of three related attacks, Roy Ray Martin, El Trevino Muniga, and Ricky Rivera Muniga lured Triellis Lee Stewart, an African American, to their car in Lubbock, Texas, United States and shot him.  Triellis Lee Stewart was shot in the hand and had a finger amputated.  The perpetrators hoped to incite a race war."
2118,1994,10,17,San Jose,37.338475,-121.88579399999999,Facility/Infrastructure Attack,Abortion Related,0.0,"10/17/1994: Unknown perpetrators threw a Molotov cocktail into the Women's Community Clinic in San Jose, California, United States.  The firebomb did not ignite but the abortion clinic still sustained $500 in damages."
2119,1994,10,25,Columbus,39.96196,-83.002984,Hostage Taking (Barricade Incident),Business,0.0,"10/25/1994: Three members  of the Aryan Republican Army robbed the Columbus National Bank in Columbus, Ohio, United States.  The perpetrators left an explosive device at the bank that authorities later determined to be operable.  $3,400 was stolen."
2120,1994,10,29,Washington,38.890370000000004,-77.031959,Assassination,Government (General),0.0,
2121,1994,11,3,San Rafael,37.97457,-122.532474,Bombing/Explosion,Abortion Related,0.0,
2122,1994,11,4,Miami,25.764367,-80.20152900000001,Unknown,Business,,
2123,1994,11,11,Des Moines,41.58979,-93.615659,Hostage Taking (Barricade Incident),Business,0.0,"11/11/1994: Two members of the Aryan Republican Army robbed the East Des Moines National Bank in Des Moines, Iowa, United States.  $29,000 was stolen."
2124,1994,11,17,Redding,40.587515,-122.39293400000001,Bombing/Explosion,Business,0.0,
2125,1994,12,1,Los Angeles,34.053490000000004,-118.245319,Bombing/Explosion,Private Citizens & Property,0.0,
2126,1994,12,9,Middleburg Heights,41.371738,-81.810877,Hostage Taking (Barricade Incident),Business,0.0,"12/9/1994: Four members of the Aryan Republican Army robbed the Third Federal Savings & Loan in Middleburg Heights, Ohio, United States.  $7,906 was stolen."
2127,1994,12,10,Rapid City,44.081165000000006,-103.230889,Facility/Infrastructure Attack,Abortion Related,0.0,"12/10/1994: Unknown perpetrators set a fire at a Planned Parenthood facility being constructed in Rapid City, South Dakota, United States.  There were no casualties, but the unfinished building sustained $1,000 in damages."
2128,1994,12,10,Caldwell,40.841437,-74.276645,Bombing/Explosion,Business,1.0,
2129,1994,12,13,Newport News,36.980292,-76.42755600000001,Facility/Infrastructure Attack,Abortion Related,0.0,"12/13/1994: Jennifer Spearle and Ryan Clark Martin ignited a flare at the Peninsula Medical Center for Women in Newport News, Virginia, United States.  There were no casualties, but the abortion clinic sustained $400 in damages."
2130,1994,12,14,Albany,42.651445,-73.75525400000001,Hostage Taking (Barricade Incident),Educational Institution,0.0,
2131,1994,12,14,Kansas City,39.11338,-94.626824,Facility/Infrastructure Attack,Abortion Related,0.0,"12/14/1994: In a series of related attacks, unknown perpetrators threw a firebomb at the Central Family Medicine clinic in Kansas City, Kansas.  There were no casualties but the abortion clinic sustained around $1,000 in damages."
2132,1994,12,14,Kansas City,39.102959999999996,-94.583062,Facility/Infrastructure Attack,Abortion Related,0.0,"12/14/1994: In a series of related attacks, unknown perpetrators attempted to light a firebomb in front of the Planned Parenthood of Greater Kansas City in Kansas City, Missouri, however, the incendiary device failed to ignite."
2133,1994,12,22,New York City,40.712784,-74.005941,Armed Assault,Transportation,0.0,
2134,1994,12,27,Maryland Heights,38.716635,-90.436829,Hostage Taking (Barricade Incident),Business,0.0,"12/27/1994: Four members of the Aryan Republican Army robbed the Commercial Bank in Maryland Heights, Missouri, United States.  Before leaving the bank, one of the perpetrators set off a smoke grenade.  $30,144 was stolen."
